0;0,5452
5;0,6096
10;0,6324
15;0,6121
20;0,55
25;0,4504
30;0,32
35;0,1678
40;0,004127
45;0,1598
50;0,3128
55;0,4445
60;0,5459
65;0,61
70;0,6324
75;0,6118
80;0,5493
85;0,4494
90;0,3188
95;0,1665
100;0,002751
105;0,1611
110;0,314
115;0,4455
120;0,5466
125;0,6103
130;0,6325
135;0,6114
140;0,5486
145;0,4484
150;0,3176
155;0,1651
160;0,001376
165;0,1625
170;0,3152
175;0,4465
180;0,5473
185;0,6107
190;0,6325
195;0,6111
200;0,548
205;0,4475
210;0,3164
215;0,1638
220;1,27E-08
